,Season,Team_footywire,Player,SC_footywire,season_team_name_id,Player ID,Year,Team_fanfooty,Full Name,SC_fanfooty,fuzzy_match_name,fuzzy_season_team_name
3195,2017,Sydney,Jordan Dawson,32.0,2017_Sydney_Jordan Dawson,992242.0,2017.0,Sydney,Jordan Dawson,32.0,,
3196,2018,Sydney,Jordan Dawson,60.0,2018_Sydney_Jordan Dawson,992242.0,2018.0,Sydney,Jordan Dawson,60.0,,
3197,2019,Sydney,Jordan Dawson,86.77272727272727,2019_Sydney_Jordan Dawson,992242.0,2019.0,Sydney,Jordan Dawson,86.15,,
3198,2015,Collingwood,Jordan De Goey,59.0,2015_Collingwood_Jordan De Goey,994185.0,2015.0,Collingwood,Jordan De Goey,62.2,,
3199,2016,Collingwood,Jordan De Goey,75.65,2016_Collingwood_Jordan De Goey,994185.0,2016.0,Collingwood,Jordan De Goey,75.45,,
3200,2017,Collingwood,Jordan De Goey,79.0,2017_Collingwood_Jordan De Goey,994185.0,2017.0,Collingwood,Jordan De Goey,79.0,,
3201,2018,Collingwood,Jordan De Goey,85.66666666666667,2018_Collingwood_Jordan De Goey,994185.0,2018.0,Collingwood,Jordan De Goey,85.66666666666667,,
3202,2019,Collingwood,Jordan De Goey,83.63157894736842,2019_Collingwood_Jordan De Goey,994185.0,2019.0,Collingwood,Jordan De Goey,82.41176470588235,,
3203,2016,Sydney,Jordan Foote,42.0,2016_Sydney_Jordan Foote,298112.0,2016.0,Sydney,Jordan Foote,42.0,,
3204,2017,Sydney,Jordan Foote,38.6,2017_Sydney_Jordan Foote,298112.0,2017.0,Sydney,Jordan Foote,38.6,,
3205,2017,Adelaide,Jordan Gallucci,57.0,2017_Adelaide_Jordan Gallucci,998106.0,2017.0,Adelaide,Jordan Gallucci,57.0,,
3206,2018,Adelaide,Jordan Gallucci,54.75,2018_Adelaide_Jordan Gallucci,998106.0,2018.0,Adelaide,Jordan Gallucci,54.75,,
3207,2019,Adelaide,Jordan Gallucci,49.09090909090909,2019_Adelaide_Jordan Gallucci,998106.0,2019.0,Adelaide,Jordan Gallucci,49.7,,
3208,2010,Melbourne,Jordan Gysberts,67.0,2010_Melbourne_Jordan Gysberts,280748.0,2010.0,Melbourne,Jordan Gysberts,69.0,,
3209,2011,Melbourne,Jordan Gysberts,75.6,2011_Melbourne_Jordan Gysberts,280748.0,2011.0,Melbourne,Jordan Gysberts,75.6,,
3210,2012,Melbourne,Jordan Gysberts,28.0,2012_Melbourne_Jordan Gysberts,280748.0,2012.0,Melbourne,Jordan Gysberts,28.0,,
3211,2010,West Coast,Jordan Jones,34.5,2010_West Coast_Jordan Jones,270926.0,2010.0,West Coast,Jordan Jones,34.5,,
3212,2010,Hawthorn,Jordan Lewis,90.6842105263158,2010_Hawthorn_Jordan Lewis,250089.0,2010.0,Hawthorn,Jordan Lewis,90.0,,
3213,2011,Hawthorn,Jordan Lewis,93.72727272727273,2011_Hawthorn_Jordan Lewis,250089.0,2011.0,Hawthorn,Jordan Lewis,93.72727272727273,,
3214,2012,Hawthorn,Jordan Lewis,97.18181818181819,2012_Hawthorn_Jordan Lewis,250089.0,2012.0,Hawthorn,Jordan Lewis,97.18181818181819,,
3215,2013,Hawthorn,Jordan Lewis,96.25,2013_Hawthorn_Jordan Lewis,250089.0,2013.0,Hawthorn,Jordan Lewis,96.25,,
3216,2014,Hawthorn,Jordan Lewis,109.33333333333333,2014_Hawthorn_Jordan Lewis,250089.0,2014.0,Hawthorn,Jordan Lewis,109.33333333333333,,
3217,2015,Hawthorn,Jordan Lewis,101.3913043478261,2015_Hawthorn_Jordan Lewis,250089.0,2015.0,Hawthorn,Jordan Lewis,101.63636363636364,,
3218,2016,Hawthorn,Jordan Lewis,98.0,2016_Hawthorn_Jordan Lewis,250089.0,2016.0,Hawthorn,Jordan Lewis,98.16666666666667,,
3219,2017,Melbourne,Jordan Lewis,87.26315789473684,2017_Melbourne_Jordan Lewis,250089.0,2017.0,Melbourne,Jordan Lewis,87.26315789473684,,
3220,2018,Melbourne,Jordan Lewis,82.20833333333333,2018_Melbourne_Jordan Lewis,250089.0,2018.0,Melbourne,Jordan Lewis,82.20833333333333,,
3221,2019,Melbourne,Jordan Lewis,67.07692307692308,2019_Melbourne_Jordan Lewis,250089.0,2019.0,Melbourne,Jordan Lewis,66.41666666666667,,
3222,2011,Hawthorn,Jordan Lisle,53.8,2011_Hawthorn_Jordan Lisle,270936.0,2011.0,Hawthorn,Jordan Lisle,53.8,,
3223,2012,Brisbane,Jordan Lisle,71.2,2012_Brisbane_Jordan Lisle,270936.0,2012.0,Brisbane,Jordan Lisle,71.2,,
3224,2013,Brisbane,Jordan Lisle,70.125,2013_Brisbane_Jordan Lisle,270936.0,2013.0,Brisbane,Jordan Lisle,70.125,,
3225,2014,Brisbane,Jordan Lisle,63.4,2014_Brisbane_Jordan Lisle,270936.0,2014.0,Brisbane,Jordan Lisle,63.4,,
3226,2012,Geelong,Jordan Murdoch,57.125,2012_Geelong_Jordan Murdoch,295942.0,2012.0,Geelong,Jordan Murdoch,57.125,,
3227,2013,Geelong,Jordan Murdoch,51.45454545454545,2013_Geelong_Jordan Murdoch,295942.0,2013.0,Geelong,Jordan Murdoch,51.45454545454545,,
3228,2014,Geelong,Jordan Murdoch,62.391304347826086,2014_Geelong_Jordan Murdoch,295942.0,2014.0,Geelong,Jordan Murdoch,62.391304347826086,,
3229,2015,Geelong,Jordan Murdoch,67.88888888888889,2015_Geelong_Jordan Murdoch,295942.0,2015.0,Geelong,Jordan Murdoch,67.72222222222223,,
3230,2016,Geelong,Jordan Murdoch,58.1,2016_Geelong_Jordan Murdoch,295942.0,2016.0,Geelong,Jordan Murdoch,55.1,,
3231,2017,Geelong,Jordan Murdoch,68.5909090909091,2017_Geelong_Jordan Murdoch,295942.0,2017.0,Geelong,Jordan Murdoch,68.54545454545455,,
3232,2018,Geelong,Jordan Murdoch,71.3125,2018_Geelong_Jordan Murdoch,295942.0,2018.0,Geelong,Jordan Murdoch,71.3125,,
3233,2019,Gold Coast,Jordan Murdoch,57.375,2019_Gold Coast_Jordan Murdoch,295942.0,2019.0,Gold Coast,Jordan Murdoch,58.857142857142854,,
3234,2018,Essendon,Jordan Ridley,53.666666666666664,2018_Essendon_Jordan Ridley,1001026.0,2018.0,Essendon,Jordan Ridley,53.666666666666664,,
3235,2019,Essendon,Jordan Ridley,67.875,2019_Essendon_Jordan Ridley,1001026.0,2019.0,Essendon,Jordan Ridley,66.0,,
3236,2010,Western Bulldogs,Jordan Roughead,52.125,2010_Western Bulldogs_Jordan Roughead,280012.0,2010.0,Western Bulldogs,Jordan Roughead,52.375,,
3237,2011,Western Bulldogs,Jordan Roughead,60.111111111111114,2011_Western Bulldogs_Jordan Roughead,280012.0,2011.0,Western Bulldogs,Jordan Roughead,60.111111111111114,,
3238,2012,Western Bulldogs,Jordan Roughead,66.27777777777777,2012_Western Bulldogs_Jordan Roughead,280012.0,2012.0,Western Bulldogs,Jordan Roughead,65.5,,
3239,2013,Western Bulldogs,Jordan Roughead,66.77272727272727,2013_Western Bulldogs_Jordan Roughead,280012.0,2013.0,Western Bulldogs,Jordan Roughead,66.68181818181819,,
3240,2014,Western Bulldogs,Jordan Roughead,60.666666666666664,2014_Western Bulldogs_Jordan Roughead,280012.0,2014.0,Western Bulldogs,Jordan Roughead,60.666666666666664,,
3241,2015,Western Bulldogs,Jordan Roughead,64.375,2015_Western Bulldogs_Jordan Roughead,280012.0,2015.0,Western Bulldogs,Jordan Roughead,64.375,,
3242,2016,Western Bulldogs,Jordan Roughead,69.96,2016_Western Bulldogs_Jordan Roughead,280012.0,2016.0,Western Bulldogs,Jordan Roughead,69.88,,
3243,2017,Western Bulldogs,Jordan Roughead,71.46153846153847,2017_Western Bulldogs_Jordan Roughead,280012.0,2017.0,Western Bulldogs,Jordan Roughead,71.46153846153847,,
3244,2018,Western Bulldogs,Jordan Roughead,69.83333333333333,2018_Western Bulldogs_Jordan Roughead,280012.0,2018.0,Western Bulldogs,Jordan Roughead,69.83333333333333,,
3245,2019,Collingwood,Jordan Roughead,63.34615384615385,2019_Collingwood_Jordan Roughead,280012.0,2019.0,Collingwood,Jordan Roughead,63.041666666666664,,
3246,2010,Carlton,Jordan Russell,88.57894736842105,2010_Carlton_Jordan Russell,250090.0,2010.0,Carlton,Jordan Russell,89.10526315789474,,
3247,2011,Carlton,Jordan Russell,72.25,2011_Carlton_Jordan Russell,250090.0,2011.0,Carlton,Jordan Russell,72.25,,
3248,2012,Carlton,Jordan Russell,49.714285714285715,2012_Carlton_Jordan Russell,250090.0,2012.0,Carlton,Jordan Russell,49.714285714285715,,
3249,2013,Collingwood,Jordan Russell,63.22222222222222,2013_Collingwood_Jordan Russell,250090.0,2013.0,Collingwood,Jordan Russell,63.22222222222222,,
3250,2012,Geelong,Jordan Schroder,27.0,2012_Geelong_Jordan Schroder,290576.0,2012.0,Geelong,Jordan Schroder,27.0,,
3251,2013,Geelong,Jordan Schroder,47.5,2013_Geelong_Jordan Schroder,290576.0,2013.0,Geelong,Jordan Schroder,47.5,,
3252,2010,Melbourne,Jordie McKenzie,76.33333333333333,2010_Melbourne_Jordie McKenzie,270906.0,2010.0,Melbourne,Jordie McKenzie,77.0,,
3253,2011,Melbourne,Jordie McKenzie,82.2,2011_Melbourne_Jordie McKenzie,270906.0,2011.0,Melbourne,Jordie McKenzie,82.2,,
3254,2012,Melbourne,Jordie McKenzie,65.65,2012_Melbourne_Jordie McKenzie,270906.0,2012.0,Melbourne,Jordie McKenzie,65.75,,
3255,2013,Melbourne,Jordie McKenzie,57.75,2013_Melbourne_Jordie McKenzie,270906.0,2013.0,Melbourne,Jordie McKenzie,57.75,,
3256,2014,Melbourne,Jordie McKenzie,51.0,2014_Melbourne_Jordie McKenzie,270906.0,2014.0,Melbourne,Jordie McKenzie,51.0,,
3257,2015,Melbourne,Jordie McKenzie,14.0,2015_Melbourne_Jordie McKenzie,270906.0,2015.0,Melbourne,Jordie McKenzie,14.0,,
3258,2014,Brisbane,Jordon Bourke,78.0,2014_Brisbane_Jordon Bourke,294486.0,2014.0,Brisbane,Jordan Bourke,78.0,Jordan Bourke,2014_Brisbane_Jordan Bourke
3259,2015,Brisbane,Jordon Bourke,54.2,2015_Brisbane_Jordon Bourke,294486.0,2015.0,Brisbane,Jordon Bourke,54.2,,
3260,2011,Gold Coast,Joseph Daye,37.5,2011_Gold Coast_Joseph Daye,270994.0,2011.0,Gold Coast,Joseph Daye,37.5,,
3261,2017,St Kilda,Josh Battle,8.0,2017_St Kilda_Josh Battle,998134.0,2017.0,St Kilda,Josh Battle,8.0,,
3262,2018,St Kilda,Josh Battle,47.5,2018_St Kilda_Josh Battle,998134.0,2018.0,St Kilda,Josh Battle,47.5,,
3263,2019,St Kilda,Josh Battle,73.04761904761905,2019_St Kilda_Josh Battle,998134.0,2019.0,St Kilda,Josh Battle,71.84210526315789,,
3264,2012,GWS,Josh Bruce,57.0,2012_GWS_Josh Bruce,291492.0,2012.0,GWS,Josh Bruce,57.0,,
3265,2013,GWS,Josh Bruce,52.36363636363637,2013_GWS_Josh Bruce,291492.0,2013.0,GWS,Josh Bruce,52.36363636363637,,
3266,2014,St Kilda,Josh Bruce,54.7,2014_St Kilda_Josh Bruce,291492.0,2014.0,St Kilda,Josh Bruce,54.7,,
3267,2015,St Kilda,Josh Bruce,68.27272727272727,2015_St Kilda_Josh Bruce,291492.0,2015.0,St Kilda,Josh Bruce,68.0,,
3268,2016,St Kilda,Josh Bruce,55.77272727272727,2016_St Kilda_Josh Bruce,291492.0,2016.0,St Kilda,Josh Bruce,55.86363636363637,,
3269,2017,St Kilda,Josh Bruce,67.65,2017_St Kilda_Josh Bruce,291492.0,2017.0,St Kilda,Josh Bruce,67.65,,
3270,2018,St Kilda,Josh Bruce,70.66666666666667,2018_St Kilda_Josh Bruce,291492.0,2018.0,St Kilda,Josh Bruce,70.66666666666667,,
3271,2019,St Kilda,Josh Bruce,63.5,2019_St Kilda_Josh Bruce,291492.0,2019.0,St Kilda,Josh Bruce,65.95454545454545,,
3272,2011,Gold Coast,Josh Caddy,57.5,2011_Gold Coast_Josh Caddy,290623.0,2011.0,Gold Coast,Josh Caddy,57.5,,
3273,2012,Gold Coast,Josh Caddy,61.54545454545455,2012_Gold Coast_Josh Caddy,290623.0,2012.0,Gold Coast,Josh Caddy,61.54545454545455,,
3274,2013,Geelong,Josh Caddy,58.0,2013_Geelong_Josh Caddy,290623.0,2013.0,Geelong,Josh Caddy,58.0,,
3275,2014,Geelong,Josh Caddy,78.0,2014_Geelong_Josh Caddy,290623.0,2014.0,Geelong,Josh Caddy,78.0,,
3276,2015,Geelong,Josh Caddy,93.73684210526316,2015_Geelong_Josh Caddy,290623.0,2015.0,Geelong,Josh Caddy,93.3157894736842,,
3277,2016,Geelong,Josh Caddy,85.72222222222223,2016_Geelong_Josh Caddy,290623.0,2016.0,Geelong,Josh Caddy,82.83333333333333,,
3278,2017,Richmond,Josh Caddy,76.81818181818181,2017_Richmond_Josh Caddy,290623.0,2017.0,Richmond,Josh Caddy,76.86363636363636,,
3279,2018,Richmond,Josh Caddy,82.77272727272727,2018_Richmond_Josh Caddy,290623.0,2018.0,Richmond,Josh Caddy,82.77272727272727,,
3280,2019,Richmond,Josh Caddy,75.85,2019_Richmond_Josh Caddy,290623.0,2019.0,Richmond,Josh Caddy,76.83333333333333,,
3281,2010,Port Adelaide,Josh Carr,63.142857142857146,2010_Port Adelaide_Josh Carr,990013.0,2010.0,Port Adelaide,Josh Carr,62.57142857142857,,
3282,2016,Brisbane,Josh Clayton,33.0,2016_Brisbane_Josh Clayton,994235.0,2016.0,Brisbane,Josh Clayton,14.0,,
3283,2019,Gold Coast,Josh Corbett,43.2,2019_Gold Coast_Josh Corbett,1005547.0,2019.0,Gold Coast,Josh Corbett,41.888888888888886,,
3284,2011,Geelong,Josh Cowan,32.0,2011_Geelong_Josh Cowan,290106.0,2011.0,Geelong,Josh Cowan,32.0,,
3285,2015,Geelong,Josh Cowan,36.0,2015_Geelong_Josh Cowan,290106.0,2015.0,Geelong,Josh Cowan,36.0,,
3286,2016,Geelong,Josh Cowan,65.66666666666667,2016_Geelong_Josh Cowan,290106.0,2016.0,Geelong,Josh Cowan,56.22222222222222,,
3287,2017,Geelong,Josh Cowan,51.0,2017_Geelong_Josh Cowan,290106.0,2017.0,Geelong,Josh Cowan,51.0,,
3288,2017,Fremantle,Josh D-Cardillo,47.5,2017_Fremantle_Josh D-Cardillo,,,,,,,2017_Fremantle_None
3289,2017,Collingwood,Josh Daicos,49.5,2017_Collingwood_Josh Daicos,1005054.0,2017.0,Collingwood,Josh Daicos,49.5,,
3290,2018,Collingwood,Josh Daicos,59.1,2018_Collingwood_Josh Daicos,1005054.0,2018.0,Collingwood,Josh Daicos,59.1,,
3291,2019,Collingwood,Josh Daicos,53.0,2019_Collingwood_Josh Daicos,1005054.0,2019.0,Collingwood,Josh Daicos,53.0,,
3292,2010,Brisbane,Josh Drummond,74.0,2010_Brisbane_Josh Drummond,200121.0,2010.0,Brisbane,Josh Drummond,84.25,,
3293,2011,Brisbane,Josh Drummond,75.71428571428571,2011_Brisbane_Josh Drummond,200121.0,2011.0,Brisbane,Josh Drummond,75.71428571428571,,
3294,2012,Brisbane,Josh Drummond,67.86666666666666,2012_Brisbane_Josh Drummond,200121.0,2012.0,Brisbane,Josh Drummond,67.13333333333334,,
3295,2016,Western Bulldogs,Josh Dunkley,74.29411764705883,2016_Western Bulldogs_Josh Dunkley,993834.0,2016.0,Western Bulldogs,Josh Dunkley,74.0,,
3296,2017,Western Bulldogs,Josh Dunkley,60.0,2017_Western Bulldogs_Josh Dunkley,993834.0,2017.0,Western Bulldogs,Josh Dunkley,60.0,,
3297,2018,Western Bulldogs,Josh Dunkley,95.10526315789474,2018_Western Bulldogs_Josh Dunkley,993834.0,2018.0,Western Bulldogs,Josh Dunkley,95.10526315789474,,
3298,2019,Western Bulldogs,Josh Dunkley,113.4,2019_Western Bulldogs_Josh Dunkley,993834.0,2019.0,Western Bulldogs,Josh Dunkley,116.04347826086956,,
3299,2011,Brisbane,Josh Dyson,30.0,2011_Brisbane_Josh Dyson,290095.0,2011.0,Brisbane,Josh Dyson,30.0,,
3300,2010,Collingwood,Josh Fraser,48.8,2010_Collingwood_Josh Fraser,200020.0,2010.0,Collingwood,Josh Fraser,47.5,,
3301,2011,Gold Coast,Josh Fraser,74.125,2011_Gold Coast_Josh Fraser,200020.0,2011.0,Gold Coast,Josh Fraser,74.125,,
3302,2012,Gold Coast,Josh Fraser,68.0,2012_Gold Coast_Josh Fraser,200020.0,2012.0,Gold Coast,Josh Fraser,69.0,,
3303,2010,Hawthorn,Josh Gibson,79.11111111111111,2010_Hawthorn_Josh Gibson,250715.0,2010.0,Hawthorn,Josh Gibson,79.44444444444444,,
3304,2011,Hawthorn,Josh Gibson,89.92,2011_Hawthorn_Josh Gibson,250715.0,2011.0,Hawthorn,Josh Gibson,89.92,,
3305,2012,Hawthorn,Josh Gibson,77.81818181818181,2012_Hawthorn_Josh Gibson,250715.0,2012.0,Hawthorn,Josh Gibson,77.81818181818181,,
3306,2013,Hawthorn,Josh Gibson,79.875,2013_Hawthorn_Josh Gibson,250715.0,2013.0,Hawthorn,Josh Gibson,79.875,,
3307,2014,Hawthorn,Josh Gibson,91.52941176470588,2014_Hawthorn_Josh Gibson,250715.0,2014.0,Hawthorn,Josh Gibson,91.52941176470588,,
3308,2015,Hawthorn,Josh Gibson,90.72,2015_Hawthorn_Josh Gibson,250715.0,2015.0,Hawthorn,Josh Gibson,90.625,,
3309,2016,Hawthorn,Josh Gibson,88.43478260869566,2016_Hawthorn_Josh Gibson,250715.0,2016.0,Hawthorn,Josh Gibson,93.08695652173913,,
3310,2017,Hawthorn,Josh Gibson,56.333333333333336,2017_Hawthorn_Josh Gibson,250715.0,2017.0,Hawthorn,Josh Gibson,56.333333333333336,,
3311,2015,Gold Coast,Josh Glenn,52.0,2015_Gold Coast_Josh Glenn,296487.0,2015.0,Gold Coast,Josh Glenn,50.4,,
3312,2012,Gold Coast,Josh Hall,26.5,2012_Gold Coast_Josh Hall,296736.0,2012.0,Gold Coast,Josh Hall,26.5,,
3313,2013,Gold Coast,Josh Hall,53.666666666666664,2013_Gold Coast_Josh Hall,296736.0,2013.0,Gold Coast,Josh Hall,52.333333333333336,,
3314,2015,Gold Coast,Josh Hall,39.0,2015_Gold Coast_Josh Hall,296736.0,2015.0,Gold Coast,Josh Hall,39.0,,
3315,2010,Western Bulldogs,Josh Hill,65.375,2010_Western Bulldogs_Josh Hill,261209.0,2010.0,Western Bulldogs,Josh Hill,65.22222222222223,,
3316,2011,Western Bulldogs,Josh Hill,64.41666666666667,2011_Western Bulldogs_Josh Hill,261209.0,2011.0,Western Bulldogs,Josh Hill,64.41666666666667,,
3317,2012,West Coast,Josh Hill,73.54545454545455,2012_West Coast_Josh Hill,261209.0,2012.0,West Coast,Josh Hill,73.22727272727273,,
3318,2013,West Coast,Josh Hill,65.9,2013_West Coast_Josh Hill,261209.0,2013.0,West Coast,Josh Hill,65.9,,
3319,2014,West Coast,Josh Hill,55.333333333333336,2014_West Coast_Josh Hill,261209.0,2014.0,West Coast,Josh Hill,55.333333333333336,,
3320,2015,West Coast,Josh Hill,69.04545454545455,2015_West Coast_Josh Hill,261209.0,2015.0,West Coast,Josh Hill,69.0909090909091,,
3321,2016,West Coast,Josh Hill,61.86363636363637,2016_West Coast_Josh Hill,261209.0,2016.0,West Coast,Josh Hill,61.68181818181818,,
3322,2017,West Coast,Josh Hill,60.0,2017_West Coast_Josh Hill,261209.0,2017.0,West Coast,Josh Hill,59.833333333333336,,
3323,2010,Geelong,Josh Hunt,68.2,2010_Geelong_Josh Hunt,210059.0,2010.0,Geelong,Josh Hunt,69.28571428571429,,
3324,2011,Geelong,Josh Hunt,69.18181818181819,2011_Geelong_Josh Hunt,210059.0,2011.0,Geelong,Josh Hunt,69.18181818181819,,
3325,2012,Geelong,Josh Hunt,77.72222222222223,2012_Geelong_Josh Hunt,210059.0,2012.0,Geelong,Josh Hunt,77.61111111111111,,
3326,2013,Geelong,Josh Hunt,65.66666666666667,2013_Geelong_Josh Hunt,210059.0,2013.0,Geelong,Josh Hunt,65.66666666666667,,
3327,2014,GWS,Josh Hunt,65.14285714285714,2014_GWS_Josh Hunt,210059.0,2014.0,GWS,Josh Hunt,65.14285714285714,,
3328,2012,Adelaide,Josh Jenkins,67.9090909090909,2012_Adelaide_Josh Jenkins,294828.0,2012.0,Adelaide,Josh Jenkins,67.9090909090909,,
3329,2013,Adelaide,Josh Jenkins,68.88235294117646,2013_Adelaide_Josh Jenkins,294828.0,2013.0,Adelaide,Josh Jenkins,68.82352941176471,,
3330,2014,Adelaide,Josh Jenkins,69.25,2014_Adelaide_Josh Jenkins,294828.0,2014.0,Adelaide,Josh Jenkins,69.25,,
3331,2015,Adelaide,Josh Jenkins,69.66666666666667,2015_Adelaide_Josh Jenkins,294828.0,2015.0,Adelaide,Josh Jenkins,69.42857142857143,,
3332,2016,Adelaide,Josh Jenkins,83.29166666666667,2016_Adelaide_Josh Jenkins,294828.0,2016.0,Adelaide,Josh Jenkins,82.95833333333333,,
3333,2017,Adelaide,Josh Jenkins,75.95238095238095,2017_Adelaide_Josh Jenkins,294828.0,2017.0,Adelaide,Josh Jenkins,75.95238095238095,,
3334,2018,Adelaide,Josh Jenkins,80.77272727272727,2018_Adelaide_Josh Jenkins,294828.0,2018.0,Adelaide,Josh Jenkins,80.77272727272727,,
3335,2019,Adelaide,Josh Jenkins,67.58333333333333,2019_Adelaide_Josh Jenkins,294828.0,2019.0,Adelaide,Josh Jenkins,68.36363636363636,,
3336,2011,Fremantle,Josh Mellington,31.5,2011_Fremantle_Josh Mellington,291560.0,2011.0,Fremantle,Josh Mellington,31.5,,
3337,2012,Fremantle,Josh Mellington,40.666666666666664,2012_Fremantle_Josh Mellington,291560.0,2012.0,Fremantle,Josh Mellington,41.0,,
3338,2013,Fremantle,Josh Mellington,58.0,2013_Fremantle_Josh Mellington,291560.0,2013.0,Fremantle,Josh Mellington,58.0,,
3339,2010,Sydney,Josh P. Kennedy,84.2,2010_Sydney_Josh P. Kennedy,260382.0,2010.0,Sydney,Josh P. Kennedy,83.80952380952381,,
3340,2011,Sydney,Josh P. Kennedy,95.875,2011_Sydney_Josh P. Kennedy,260382.0,2011.0,Sydney,Josh P. Kennedy,95.875,,
3341,2012,Sydney,Josh P. Kennedy,120.24,2012_Sydney_Josh P. Kennedy,260382.0,2012.0,Sydney,Josh P. Kennedy,119.76,,
3342,2013,Sydney,Josh P. Kennedy,106.68,2013_Sydney_Josh P. Kennedy,260382.0,2013.0,Sydney,Josh P. Kennedy,106.72,,
3343,2014,Sydney,Josh P. Kennedy,113.1304347826087,2014_Sydney_Josh P. Kennedy,260382.0,2014.0,Sydney,Josh P. Kennedy,113.1304347826087,,
3344,2015,Sydney,Josh P. Kennedy,113.125,2015_Sydney_Josh P. Kennedy,260382.0,2015.0,Sydney,Josh P. Kennedy,112.82608695652173,,
3345,2016,Sydney,Josh P. Kennedy,113.56,2016_Sydney_Josh P. Kennedy,260382.0,2016.0,Sydney,Josh P. Kennedy,113.875,,
3346,2017,Sydney,Josh P. Kennedy,103.47619047619048,2017_Sydney_Josh P. Kennedy,260382.0,2017.0,Sydney,Josh P. Kennedy,103.47619047619048,,
3347,2018,Sydney,Josh P. Kennedy,95.08695652173913,2018_Sydney_Josh P. Kennedy,260382.0,2018.0,Sydney,Josh P. Kennedy,95.08695652173913,,
3348,2019,Sydney,Josh P. Kennedy,106.47619047619048,2019_Sydney_Josh P. Kennedy,260382.0,2019.0,Sydney,Josh P. Kennedy,106.63157894736842,,
3349,2019,West Coast,Josh Rotham,70.2,2019_West Coast_Josh Rotham,997823.0,2019.0,West Coast,Josh Rotham,63.25,,
3350,2013,St Kilda,Josh Saunders,38.7,2013_St Kilda_Josh Saunders,295477.0,2013.0,St Kilda,Josh Saunders,38.7,,
3351,2014,St Kilda,Josh Saunders,59.1,2014_St Kilda_Josh Saunders,295477.0,2014.0,St Kilda,Josh Saunders,59.1,,
3352,2015,St Kilda,Josh Saunders,9.5,2015_St Kilda_Josh Saunders,295477.0,2015.0,St Kilda,Josh Saunders,9.5,,
3353,2016,Brisbane,Josh Schache,51.294117647058826,2016_Brisbane_Josh Schache,993841.0,2016.0,Brisbane,Josh Schache,50.94117647058823,,
3354,2017,Brisbane,Josh Schache,42.3,2017_Brisbane_Josh Schache,993841.0,2017.0,Brisbane,Josh Schache,42.3,,
3355,2018,Western Bulldogs,Josh Schache,52.46153846153846,2018_Western Bulldogs_Josh Schache,993841.0,2018.0,Western Bulldogs,Josh Schache,52.46153846153846,,
3356,2019,Western Bulldogs,Josh Schache,53.6,2019_Western Bulldogs_Josh Schache,993841.0,2019.0,Western Bulldogs,Josh Schache,56.857142857142854,,
3357,2013,Fremantle,Josh Simpson,39.0,2013_Fremantle_Josh Simpson,293930.0,2013.0,Fremantle,Josh Simpson,39.0,,
3358,2014,Fremantle,Josh Simpson,34.0,2014_Fremantle_Josh Simpson,293930.0,2014.0,Fremantle,Josh Simpson,34.0,,
3359,2010,North Melbourne,Josh Smith,40.0,2010_North Melbourne_Josh Smith,250093.0,2010.0,North Melbourne,Josh Smith,38.75,,
3360,2016,Collingwood,Josh Smith,72.83333333333333,2016_Collingwood_Josh Smith,294650.0,2016.0,Collingwood,Josh Smith,72.77777777777777,,
3361,2017,Collingwood,Josh Smith,67.3076923076923,2017_Collingwood_Josh Smith,294650.0,2017.0,Collingwood,Josh Smith,67.3076923076923,,
3362,2018,Collingwood,Josh Smith,45.0,2018_Collingwood_Josh Smith,294650.0,2018.0,Collingwood,Josh Smith,45.0,,
3363,2019,West Coast,Josh Smith,46.5,2019_West Coast_Josh Smith,294650.0,2019.0,West Coast,Josh Smith,46.5,,
3364,2013,Collingwood,Josh Thomas,77.42105263157895,2013_Collingwood_Josh Thomas,290289.0,2013.0,Collingwood,Josh Thomas,77.42105263157895,,
3365,2014,Collingwood,Josh Thomas,71.6923076923077,2014_Collingwood_Josh Thomas,290289.0,2014.0,Collingwood,Josh Thomas,71.6923076923077,,
3366,2017,Collingwood,Josh Thomas,65.0,2017_Collingwood_Josh Thomas,290289.0,2017.0,Collingwood,Josh Thomas,65.0,,
3367,2018,Collingwood,Josh Thomas,75.61538461538461,2018_Collingwood_Josh Thomas,290289.0,2018.0,Collingwood,Josh Thomas,75.61538461538461,,
3368,2019,Collingwood,Josh Thomas,63.333333333333336,2019_Collingwood_Josh Thomas,290289.0,2019.0,Collingwood,Josh Thomas,63.36363636363637,,
3369,2011,Gold Coast,Josh Toy,47.25,2011_Gold Coast_Josh Toy,290539.0,2011.0,Gold Coast,Joshua Toy,47.25,Joshua Toy,2011_Gold Coast_Joshua Toy
3370,2012,Gold Coast,Josh Toy,18.8,2012_Gold Coast_Josh Toy,290539.0,2012.0,Gold Coast,Joshua Toy,19.25,Joshua Toy,2012_Gold Coast_Joshua Toy
3371,2012,Melbourne,Josh Tynan,28.0,2012_Melbourne_Josh Tynan,293877.0,2012.0,Melbourne,Josh Tynan,28.0,,
3372,2017,North Melbourne,Josh Williams,43.0,2017_North Melbourne_Josh Williams,998261.0,2017.0,North Melbourne,Josh Williams,43.0,,
3373,2017,Essendon,Joshua Begley,51.333333333333336,2017_Essendon_Joshua Begley,1005721.0,2017.0,Essendon,Josh Begley,51.333333333333336,Josh Begley,2017_Essendon_Josh Begley
3374,2018,Essendon,Joshua Begley,38.6,2018_Essendon_Joshua Begley,1005721.0,2018.0,Essendon,Joshua Begley,61.0,,
